Дата,дивизион,показатель,среднее_значение_прогноза,нижняя_граница_доверительного_интервала_прогноза,верхняя_граница_доверительного_интервала_прогноза
2025-10-01,"Обьединение_""Дивизион_Сеть""",приток,3435.603273117802,-316879.1246071968,323750.3311534324
2025-10-01,Сервисная_Фабрика,приток,3021.812204670212,-317797.21152395906,323840.8359332995
2025-10-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",приток,1210.6487751877612,-320603.2582877094,323024.5558380849
2025-11-01,Дивизион_по_корпоративному_бизнесу,приток,7613.87155148606,-314327.9501871388,329555.69329011097
2025-11-01,Дивизион_по_розничному_бизнесу,приток,6417.87861901219,-315839.5814422257,328675.3386802501
2025-11-01,Дивизион_информационных_технологий,приток,1472.7340519517747,-319553.7731861032,322499.2412900068
2025-11-01,Дирекция_управления_проектами_(ДУП),приток,6046.058131484766,-314349.8850587969,326442.00132176647
2025-11-01,Дирекция_телеком-комплектации,приток,5774.545916952953,-314128.69976162736,325677.79159553326
2025-11-01,Корпоративный_университет,приток,6464.159860006286,-314722.7306667561,327651.0503867687
2025-11-01,"Обьединение_""Дивизион_Сеть""",приток,7602.830121589151,-312307.60664984107,327513.2668930193
2025-11-01,Сервисная_Фабрика,приток,4858.878212901527,-316105.2687448124,325823.02517061547
2025-11-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",приток,5565.783339555448,-315002.6036596669,326134.17033877777
2025-12-01,Дивизион_по_корпоративному_бизнесу,приток,26433.230733962708,-294702.64324863587,347569.1047165613
2025-12-01,Дивизион_по_розничному_бизнесу,приток,27308.32312229693,-293587.5397122179,348204.1859568118
2025-12-01,Дивизион_информационных_технологий,приток,25095.79092019651,-296796.40653902024,346987.98837941326
2025-12-01,Дирекция_управления_проектами_(ДУП),приток,25778.05307877162,-295765.56310591137,347321.6692634546
2025-12-01,Дирекция_телеком-комплектации,приток,26374.05296393534,-294482.5058089447,347230.6117368154
2025-12-01,Корпоративный_университет,приток,26796.67081412816,-293599.3487036991,347192.6903319555
2025-12-01,"Обьединение_""Дивизион_Сеть""",приток,26354.19667693702,-294502.5148439653,347210.9081978394
2025-12-01,Сервисная_Фабрика,приток,28909.17813471432,-292439.72331370035,350258.079583129
2025-12-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",приток,25963.60810134148,-295913.9019433521,347841.118146035
2026-01-01,Дивизион_по_корпоративному_бизнесу,приток,7543.391177972255,-313225.1598591597,328311.94221510424
2026-01-01,Дивизион_по_розничному_бизнесу,приток,1926.0747980636409,-320151.9607952698,324004.11039139715
2026-01-01,Дивизион_информационных_технологий,приток,3405.813079882435,-317703.1790982738,324514.8052580386
2026-01-01,Дирекция_управления_проектами_(ДУП),приток,5870.640090818284,-314570.0918066978,326311.37198833434
2026-01-01,Дирекция_телеком-комплектации,приток,3122.6955696289697,-318241.6003650275,324486.9915042854
2026-01-01,Корпоративный_университет,приток,5573.983271862806,-314742.6241029901,325890.59064671566
2026-01-01,"Обьединение_""Дивизион_Сеть""",приток,5399.3781960842025,-315081.142003372,325879.8983955404
2026-01-01,Сервисная_Фабрика,приток,3894.271159124044,-316842.1225325118,324630.6648507599
2026-01-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",приток,4238.874400813951,-317251.3790403371,325729.127841965
2026-02-01,Дивизион_по_корпоративному_бизнесу,приток,62505.22114646273,-258474.66454180493,383485.1068347304
2026-02-01,Дивизион_по_розничному_бизнесу,приток,63924.544221549615,-257656.09423567468,385505.1826787739
2026-02-01,Дивизион_информационных_технологий,приток,61421.10123745918,-259442.530619838,382284.7330947563
2026-02-01,Дирекция_управления_проектами_(ДУП),приток,63708.123721574506,-257246.1158668407,384662.3633099897
2026-02-01,Дирекция_телеком-комплектации,приток,64850.61217651019,-255350.0323662448,385051.2567192652
2026-02-01,Корпоративный_университет,приток,62889.19845391753,-257628.7136338835,383407.11054171855
2026-02-01,"Обьединение_""Дивизион_Сеть""",приток,64907.88184532624,-255699.148705352,385514.9123960045
2026-02-01,Сервисная_Фабрика,приток,62236.6454934158,-258742.38696180083,383215.6779486324
2026-02-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",приток,64884.38791101271,-255329.5604055472,385098.3362275726
2025-03-01,Дивизион_по_корпоративному_бизнесу,операционные_расходы,3196.770346052852,3094.1905890604144,3299.3501030452894
2025-03-01,Дивизион_по_розничному_бизнесу,операционные_расходы,4555.819865360852,4456.917374350129,4654.722356371576
2025-03-01,Дивизион_информационных_технологий,операционные_расходы,2332.077241634121,2232.3644687774768,2431.790014490766
2025-03-01,Дирекция_управления_проектами_(ДУП),операционные_расходы,66.12837710949164,-31.19986684887033,163.4566210678536
2025-03-01,Дирекция_телеком-комплектации,операционные_расходы,76.86362904589826,-20.06695566355877,173.79421375535532
2025-03-01,Корпоративный_университет,операционные_расходы,-73.91643670370519,-171.3092539601047,23.476380552694337
2025-03-01,"Обьединение_""Дивизион_Сеть""",операционные_расходы,6826.706628723643,6721.056461739471,6932.356795707815
2025-03-01,Сервисная_Фабрика,операционные_расходы,2092.927870959197,1995.0873202067528,2190.7684217116416
2025-03-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",операционные_расходы,72.62458131480655,-32.31717741016739,177.56634003978047
2025-04-01,Дивизион_по_корпоративному_бизнесу,операционные_расходы,4185.187049920545,4081.626942012387,4288.747157828703
2025-04-01,Дивизион_по_розничному_бизнесу,операционные_расходы,5281.292616351807,5182.146026459305,5380.4392062443085
2025-04-01,Дивизион_информационных_технологий,операционные_расходы,2637.593052951583,2538.4933982641924,2736.692707638974
2025-04-01,Дирекция_управления_проектами_(ДУП),операционные_расходы,84.43105853047044,-12.941967627859851,181.80408468880077
2025-04-01,Дирекция_телеком-комплектации,операционные_расходы,97.6277502565525,0.6971772133330632,194.55832329977196
2025-04-01,Корпоративный_университет,операционные_расходы,-98.235626579694,-195.6933711756909,-0.777881983697057
2025-04-01,"Обьединение_""Дивизион_Сеть""",операционные_расходы,6802.822547794876,6693.853246092544,6911.791849497208
2025-04-01,Сервисная_Фабрика,операционные_расходы,2449.436087001633,2350.936400967544,2547.9357730357224
2025-04-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",операционные_расходы,2062.5731628493186,1956.3458291826655,2168.800496515971
2025-05-01,Дивизион_по_корпоративному_бизнесу,операционные_расходы,3436.5625189182606,3333.9678991134474,3539.157138723074
2025-05-01,Дивизион_по_розничному_бизнесу,операционные_расходы,4790.156833680867,4691.013713643912,4889.299953717822
2025-05-01,Дивизион_информационных_технологий,операционные_расходы,2182.0053993667348,2081.894619942469,2282.116178791
2025-05-01,Дирекция_управления_проектами_(ДУП),операционные_расходы,98.86574301026816,1.4936385710229985,196.2378474495133
2025-05-01,Дирекция_телеком-комплектации,операционные_расходы,80.65774942009989,-16.274167771708036,177.58966661190783
2025-05-01,Корпоративный_университет,операционные_расходы,-142.0735450944091,-239.5871855626571,-44.5599046261611
2025-05-01,"Обьединение_""Дивизион_Сеть""",операционные_расходы,5636.845882315886,5516.965103829308,5756.726660802465
2025-05-01,Сервисная_Фабрика,операционные_расходы,2069.936134643236,1970.7155100581624,2169.156759228309
2025-05-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",операционные_расходы,647.9210639658965,537.6824398615397,758.1596880702532
2025-06-01,Дивизион_по_корпоративному_бизнесу,операционные_расходы,3250.3089179188864,3146.846722606646,3353.771113231127
2025-06-01,Дивизион_по_розничному_бизнесу,операционные_расходы,5051.46390652593,4952.404319188591,5150.523493863268
2025-06-01,Дивизион_информационных_технологий,операционные_расходы,2244.038779745071,2141.0465741198186,2347.030985370324
2025-06-01,Дирекция_управления_проектами_(ДУП),операционные_расходы,89.21933117464218,-8.139222264103367,186.5778846133877
2025-06-01,Дирекция_телеком-комплектации,операционные_расходы,73.29320963874557,-23.64243421925792,170.22885349674905
2025-06-01,Корпоративный_университет,операционные_расходы,-171.53721898064427,-269.111568305303,-73.96286965598553
2025-06-01,"Обьединение_""Дивизион_Сеть""",операционные_расходы,6174.823044068686,6036.67511202073,6312.970976116641
2025-06-01,Сервисная_Фабрика,операционные_расходы,2083.7518662852326,1982.9302980398943,2184.573434530571
2025-06-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",операционные_расходы,227.19863730372023,110.07828700703288,344.31898760040764
2025-07-01,Дивизион_по_корпоративному_бизнесу,операционные_расходы,4403.284553050631,4295.924514493623,4510.644591607639
2025-07-01,Дивизион_по_розничному_бизнесу,операционные_расходы,5621.020081788744,5521.26747030931,5720.772693268179
2025-07-01,Дивизион_информационных_технологий,операционные_расходы,2694.362548649887,2585.867730449737,2802.8573668500367
2025-07-01,Дирекция_управления_проектами_(ДУП),операционные_расходы,84.5316796642,-12.820457956814934,181.88381728521492
2025-07-01,Дирекция_телеком-комплектации,операционные_расходы,101.71369618693755,4.7672419319894175,198.6601504418857
2025-07-01,Корпоративный_университет,операционные_расходы,-196.62391044639884,-294.38199329521024,-98.8658275975874
2025-07-01,"Обьединение_""Дивизион_Сеть""",операционные_расходы,5927.156164370271,5762.762183627792,6091.550145112749
2025-07-01,Сервисная_Фабрика,операционные_расходы,2142.5124505580097,2038.4148352903976,2246.610065825622
2025-07-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",операционные_расходы,1060.48238638531,912.7985316963136,1208.1662410743063
2025-08-01,Дивизион_по_корпоративному_бизнесу,операционные_расходы,3708.8501298779634,3606.323769013677,3811.3764907422496
2025-08-01,Дивизион_по_розничному_бизнесу,операционные_расходы,5182.776504854075,5083.582988360178,5281.970021347972
2025-08-01,Дивизион_информационных_технологий,операционные_расходы,2840.89653704589,2726.2616944691536,2955.5313796226264
2025-08-01,Дирекция_управления_проектами_(ДУП),операционные_расходы,96.90236693468094,-0.4411719799582272,194.2459058493201
2025-08-01,Дирекция_телеком-комплектации,операционные_расходы,117.97000808778364,21.018350075576407,214.92166609999083
2025-08-01,Корпоративный_университет,операционные_расходы,-179.77683933614924,-277.4598812352928,-82.09379743700565
2025-08-01,"Обьединение_""Дивизион_Сеть""",операционные_расходы,5149.040863298585,4959.834643562217,5338.247083034952
2025-08-01,Сервисная_Фабрика,операционные_расходы,2085.557490641037,1978.804236912283,2192.3107443697904
2025-08-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",операционные_расходы,282.83517687614204,139.77507283872302,425.89528091356107
2025-09-01,Дивизион_по_корпоративному_бизнесу,операционные_расходы,3494.643925599251,3391.954662747162,3597.33318845134
2025-09-01,Дивизион_по_розничному_бизнесу,операционные_расходы,4997.96152654612,4898.361586718988,5097.561466373251
2025-09-01,Дивизион_информационных_технологий,операционные_расходы,2475.02886140238,2350.229150841061,2599.8285719637
2025-09-01,Дирекция_управления_проектами_(ДУП),операционные_расходы,71.7268376231269,-25.63081906016805,169.08449430642185
2025-09-01,Дирекция_телеком-комплектации,операционные_расходы,99.1452939111458,2.179730748477297,196.11085707381423
2025-09-01,Корпоративный_университет,операционные_расходы,-224.10009518094745,-321.8426491539076,-126.35754120798728
2025-09-01,"Обьединение_""Дивизион_Сеть""",операционные_расходы,4843.3092207917,4616.850369429333,5069.768072154066
2025-09-01,Сервисная_Фабрика,операционные_расходы,2143.196631165115,2031.928548506308,2254.464713823922
2025-09-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",операционные_расходы,-39.356489926342704,-201.0773893421199,122.36440948943448
2025-10-01,Дивизион_по_корпоративному_бизнесу,операционные_расходы,3258.921847667868,3156.230248664076,3361.61344667166
2025-10-01,Дивизион_по_розничному_бизнесу,операционные_расходы,5485.532532515632,5385.818024820707,5585.247040210556
2025-10-01,Дивизион_информационных_технологий,операционные_расходы,2691.928750478988,2553.182880348962,2830.6746206090143
2025-10-01,Дирекция_управления_проектами_(ДУП),операционные_расходы,220.33049981138475,122.98109900858476,317.6799006141848
2025-10-01,Дирекция_телеком-комплектации,операционные_расходы,113.04972933798037,16.061131421602184,210.0383272543585
2025-10-01,Корпоративный_университет,операционные_расходы,-224.3401891135291,-322.1406281287114,-126.5397500983468
2025-10-01,"Обьединение_""Дивизион_Сеть""",операционные_расходы,4511.968134400885,4245.84760137351,4778.08866742826
2025-10-01,Сервисная_Фабрика,операционные_расходы,2253.8678455198965,2137.311887938289,2370.423803101504
2025-10-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",операционные_расходы,1453.792140506613,1266.3174868958563,1641.2667941173688
2025-11-01,Дивизион_по_корпоративному_бизнесу,операционные_расходы,3751.125298391785,3648.205995491473,3854.044601292097
2025-11-01,Дивизион_по_розничному_бизнесу,операционные_расходы,5208.489314200856,5108.725304739483,5308.2533236622285
2025-11-01,Дивизион_информационных_технологий,операционные_расходы,2550.995432861072,2398.405560576281,2703.585305145863
2025-11-01,Дирекция_управления_проектами_(ДУП),операционные_расходы,39.46956848873821,-57.921831534341536,136.86096851181793
2025-11-01,Дирекция_телеком-комплектации,операционные_расходы,104.9533747294249,7.942303013479659,201.96444644537013
2025-11-01,Корпоративный_университет,операционные_расходы,-222.0586478947472,-319.9699294072781,-124.14736638221636
2025-11-01,"Обьединение_""Дивизион_Сеть""",операционные_расходы,4083.66573186041,3777.73502345317,4389.596440267649
2025-11-01,Сервисная_Фабрика,операционные_расходы,2205.5123134622654,2081.568388281897,2329.4562386426337
2025-11-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",операционные_расходы,178.6870688521251,-31.68342643660813,389.0575641408583
2025-12-01,Дивизион_по_корпоративному_бизнесу,операционные_расходы,2410.6740821361063,2307.771009938101,2513.577154334112
2025-12-01,Дивизион_по_розничному_бизнесу,операционные_расходы,5311.657800712792,5211.556272895022,5411.759328530562
2025-12-01,Дивизион_информационных_технологий,операционные_расходы,3800.196419996917,3628.840494764973,3971.5523452288617
2025-12-01,Дирекция_управления_проектами_(ДУП),операционные_расходы,-68.21901172075012,-165.63632924412545,29.19830580262521
2025-12-01,Дирекция_телеком-комплектации,операционные_расходы,102.03058509875623,4.989850124739547,199.07132007277292
2025-12-01,Корпоративный_университет,операционные_расходы,-250.2559445496952,-348.2149025595449,-152.29698653984548
2025-12-01,"Обьединение_""Дивизион_Сеть""",операционные_расходы,3846.1605002486895,3485.974979469004,4206.3460210283765
2025-12-01,Сервисная_Фабрика,операционные_расходы,2373.3871648710387,2240.7979047597164,2505.976424982361
2025-12-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",операционные_расходы,-71.11253934654053,-307.4154586547836,165.19037996170255
2026-01-01,Дивизион_по_корпоративному_бизнесу,операционные_расходы,6198.550663592134,6092.847314912664,6304.254012271604
2026-01-01,Дивизион_по_розничному_бизнесу,операционные_расходы,6221.930526831482,6120.810090195522,6323.050963467442
2026-01-01,Дивизион_информационных_технологий,операционные_расходы,3313.2167656734314,3120.071785135653,3506.3617462112093
2026-01-01,Дирекция_управления_проектами_(ДУП),операционные_расходы,79.57119220803511,-17.81817581421609,176.96056023028632
2026-01-01,Дирекция_телеком-комплектации,операционные_расходы,188.6618861691581,91.5722179276844,285.7515544106318
2026-01-01,Корпоративный_университет,операционные_расходы,91.48020585402178,-6.431615346057228,189.3920270541008
2026-01-01,"Обьединение_""Дивизион_Сеть""",операционные_расходы,5021.210871807704,4611.590238241659,5430.83150537375
2026-01-01,Сервисная_Фабрика,операционные_расходы,3815.196556660325,3670.7984027013968,3959.594710619253
2026-01-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",операционные_расходы,6499.994821675766,6230.783933786898,6769.205709564633
2026-02-01,Дивизион_по_корпоративному_бизнесу,операционные_расходы,2679.3617674813804,2575.117925362369,2783.605609600392
2026-02-01,Дивизион_по_розничному_бизнесу,операционные_расходы,4986.455385799245,4885.707091958717,5087.203679639773
2026-02-01,Дивизион_информационных_технологий,операционные_расходы,2595.306309887642,2382.376931315904,2808.23568845938
2026-02-01,Дирекция_управления_проектами_(ДУП),операционные_расходы,62.08324210991756,-35.349202019917115,159.51568623975226
2026-02-01,Дирекция_телеком-комплектации,операционные_расходы,66.84137093251985,-30.291278180585152,163.97402004562483
2026-02-01,Корпоративный_университет,операционные_расходы,-288.72615601608163,-386.94515671090426,-190.50715532125895
2026-02-01,"Обьединение_""Дивизион_Сеть""",операционные_расходы,2782.298109147453,2323.592627957013,3241.003590337893
2026-02-01,Сервисная_Фабрика,операционные_расходы,1927.142288545364,1774.7092933145675,2079.57528377616
2026-02-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",операционные_расходы,478.9900759241132,183.97925558682715,774.0008962613992
2025-03-01,Дивизион_по_корпоративному_бизнесу,операционная прибыль,8177.026130391199,7915.440579986485,8438.611680795913
2025-03-01,Дивизион_по_розничному_бизнесу,операционная прибыль,9280.17594536763,9006.762795240988,9553.589095494272
2025-03-01,Дивизион_информационных_технологий,операционная прибыль,-562.2373557545421,-826.2998151569743,-298.17489635211
2025-03-01,Дирекция_управления_проектами_(ДУП),операционная прибыль,-68.49658860510631,-320.41452082915936,183.4213436189467
2025-03-01,Дирекция_телеком-комплектации,операционная прибыль,-76.53455641823476,-328.14590713205087,175.07679429558132
2025-03-01,Корпоративный_университет,операционная прибыль,82.0555404675149,-170.10994352344304,334.2210244584728
2025-03-01,"Обьединение_""Дивизион_Сеть""",операционная прибыль,-6587.813623949958,-6860.331312977714,-6315.295934922202
2025-03-01,Сервисная_Фабрика,операционная прибыль,-2132.495802923536,-2385.4830316812563,-1879.5085741658156
2025-03-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",операционная прибыль,-135.542123084881,-405.8783211524661,134.79407498270413
2025-04-01,Дивизион_по_корпоративному_бизнесу,операционная прибыль,7123.826730537149,6861.808105827176,7385.845355247123
2025-04-01,Дивизион_по_розничному_бизнесу,операционная прибыль,9762.646712494676,9478.924078544096,10046.369346445255
2025-04-01,Дивизион_информационных_технологий,операционная прибыль,-819.2080188842696,-1085.2149013537223,-553.2011364148168
2025-04-01,Дирекция_управления_проектами_(ДУП),операционная прибыль,-90.2481414828827,-342.20309750668565,161.70681454092028
2025-04-01,Дирекция_телеком-комплектации,операционная прибыль,-97.82242620234712,-349.4344942943284,153.78964188963417
2025-04-01,Корпоративный_университет,операционная прибыль,107.97429699685414,-144.27363694055845,360.2222309342667
2025-04-01,"Обьединение_""Дивизион_Сеть""",операционная прибыль,-6495.965462821056,-6772.389553009882,-6219.5413726322295
2025-04-01,Сервисная_Фабрика,операционная прибыль,-2491.3228467368726,-2744.8673170308966,-2237.7783764428486
2025-04-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",операционная прибыль,-1785.8522163698426,-2057.3277209213247,-1514.3767118183605
2025-05-01,Дивизион_по_корпоративному_бизнесу,операционная прибыль,7799.261244553875,7538.202369812252,8060.320119295498
2025-05-01,Дивизион_по_розничному_бизнесу,операционная прибыль,9828.239089354096,9549.4676657593,10107.010512948891
2025-05-01,Дивизион_информационных_технологий,операционная прибыль,-380.3554287432595,-644.9451121148186,-115.7657453717004
2025-05-01,Дирекция_управления_проектами_(ДУП),операционная прибыль,-103.20645138789055,-355.14170106363235,148.72879828785128
2025-05-01,Дирекция_телеком-комплектации,операционная прибыль,-82.97694042891737,-334.5916136274865,168.63773276965176
2025-05-01,Корпоративный_университет,операционная прибыль,151.54710536045584,-100.77932618502788,403.8735369059396
2025-05-01,"Обьединение_""Дивизион_Сеть""",операционная прибыль,-5298.1829133877945,-5585.214257340097,-5011.151569435492
2025-05-01,Сервисная_Фабрика,операционная прибыль,-2123.28454792911,-2377.10957034046,-1869.45952551776
2025-05-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",операционная прибыль,-621.2088107965604,-897.7830004833353,-344.6346211097856
2025-06-01,Дивизион_по_корпоративному_бизнесу,операционная прибыль,8072.069580964703,7810.298363400175,8333.84079852923
2025-06-01,Дивизион_по_розничному_бизнесу,операционная прибыль,10439.954632681329,10150.791447209684,10729.117818152972
2025-06-01,Дивизион_информационных_технологий,операционная прибыль,-427.0025576780853,-694.0467117633418,-159.95840359282874
2025-06-01,Дирекция_управления_проектами_(ДУП),операционная прибыль,-93.02227841394028,-344.96988565427705,158.92532882639654
2025-06-01,Дирекция_телеком-комплектации,операционная прибыль,-76.92886829247904,-328.5506925250802,174.6929559401221
2025-06-01,Корпоративный_университет,операционная прибыль,181.04913011342677,-71.34822816374478,433.44648839059823
2025-06-01,"Обьединение_""Дивизион_Сеть""",операционная прибыль,-5755.576719321222,-6057.227482386599,-5453.925956255845
2025-06-01,Сервисная_Фабрика,операционная прибыль,-2188.7033249430024,-2443.6954639797746,-1933.71118590623
2025-06-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",операционная прибыль,-120.09139454120488,-402.5744621669552,162.39167308454552
2025-07-01,Дивизион_по_корпоративному_бизнесу,операционная прибыль,6845.349353646024,6584.340734553478,7106.3579727385695
2025-07-01,Дивизион_по_розничному_бизнесу,операционная прибыль,9689.416327897874,9404.736898775256,9974.095757020492
2025-07-01,Дивизион_информационных_технологий,операционная прибыль,-889.7874328873901,-1156.925580137529,-622.6492856372511
2025-07-01,Дирекция_управления_проектами_(ДУП),операционная прибыль,-88.77879889709901,-340.7432714140457,163.18567361984765
2025-07-01,Дирекция_телеком-комплектации,операционная прибыль,-109.39160200260682,-361.0315030029874,142.24829899777376
2025-07-01,Корпоративный_университет,операционная прибыль,199.73747948222464,-53.04264921962809,452.5176081840774
2025-07-01,"Обьединение_""Дивизион_Сеть""",операционная прибыль,-5448.767022028384,-5777.2714398136295,-5120.262604243139
2025-07-01,Сервисная_Фабрика,операционная прибыль,-2297.798925300995,-2555.729387235476,-2039.8684633665143
2025-07-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",операционная прибыль,-607.9653149025378,-930.9012175826412,-285.0294122224344
2025-08-01,Дивизион_по_корпоративному_бизнесу,операционная прибыль,7441.760278435207,7179.486150452649,7704.034406417766
2025-08-01,Дивизион_по_розничному_бизнесу,операционная прибыль,10608.913655114484,10323.161539158174,10894.665771070791
2025-08-01,Дивизион_информационных_технологий,операционная прибыль,-986.8038120147756,-1258.8394796957878,-714.7681443337634
2025-08-01,Дирекция_управления_проектами_(ДУП),операционная прибыль,-100.64326114104792,-352.59565190003303,151.30912961793717
2025-08-01,Дирекция_телеком-комплектации,операционная прибыль,-127.017860435298,-378.6643258547019,124.62860498410588
2025-08-01,Корпоративный_университет,операционная прибыль,189.3576690613274,-63.20261320153895,441.9179513241938
2025-08-01,"Обьединение_""Дивизион_Сеть""",операционная прибыль,-4649.799134920514,-4992.504126746522,-4307.094143094506
2025-08-01,Сервисная_Фабрика,операционная прибыль,-2251.4809043313808,-2509.601120113064,-1993.360688549698
2025-08-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",операционная прибыль,-140.36832462916502,-441.7658461321711,161.02919687384102
2025-09-01,Дивизион_по_корпоративному_бизнесу,операционная прибыль,8349.382136542252,8086.416748801212,8612.347524283292
2025-09-01,Дивизион_по_розничному_бизнесу,операционная прибыль,10814.284265776949,10529.25409270784,11099.314438846057
2025-09-01,Дивизион_информационных_технологий,операционная прибыль,-646.6512537244721,-917.799142326425,-375.5033651225192
2025-09-01,Дирекция_управления_проектами_(ДУП),операционная прибыль,-78.33808465941294,-330.288345516776,173.61217619795005
2025-09-01,Дирекция_телеком-комплектации,операционная прибыль,-110.67294540426208,-362.3373749881906,140.99148417966651
2025-09-01,Корпоративный_университет,операционная прибыль,234.16084548063927,-18.45209980529353,486.77379076657206
2025-09-01,"Обьединение_""Дивизион_Сеть""",операционная прибыль,-4342.8903549954775,-4722.267253678635,-3963.51345631232
2025-09-01,Сервисная_Фабрика,операционная прибыль,-2341.456824532252,-2601.350306638089,-2081.5633424264142
2025-09-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",операционная прибыль,168.5762348123894,-146.065457226596,483.2179268513749
2025-10-01,Дивизион_по_корпоративному_бизнесу,операционная прибыль,8146.951834501556,7882.772209935488,8411.131459067625
2025-10-01,Дивизион_по_розничному_бизнесу,операционная прибыль,10350.547220659308,10055.180521304454,10645.913920014162
2025-10-01,Дивизион_информационных_технологий,операционная прибыль,-830.3147141460191,-1103.2113542939674,-557.4180739980709
2025-10-01,Дирекция_управления_проектами_(ДУП),операционная прибыль,-218.2608485467605,-470.3071919476608,33.78549485413976
2025-10-01,Дирекция_телеком-комплектации,операционная прибыль,-125.0647859888667,-376.7593013585853,126.62972938085184
2025-10-01,Корпоративный_университет,операционная прибыль,235.53555179515865,-17.144228593454557,488.2153321837718
2025-10-01,"Обьединение_""Дивизион_Сеть""",операционная прибыль,-4028.2020808578345,-4444.606131634741,-3611.798030080928
2025-10-01,Сервисная_Фабрика,операционная прибыль,-2459.0702238592094,-2721.730915448462,-2196.409532269957
2025-10-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",операционная прибыль,-1048.1523838391895,-1384.804880819766,-711.4998868586136
2025-11-01,Дивизион_по_корпоративному_бизнесу,операционная прибыль,7879.661259672374,7618.594000896412,8140.728518448337
2025-11-01,Дивизион_по_розничному_бизнесу,операционная прибыль,10840.049156860896,10542.13079182505,11137.967521896742
2025-11-01,Дивизион_информационных_технологий,операционная прибыль,-762.784699087015,-1038.3813161037697,-487.18808207026046
2025-11-01,Дирекция_управления_проектами_(ДУП),операционная прибыль,-45.90887844274724,-297.8971607297441,206.0794038442496
2025-11-01,Дирекция_телеком-комплектации,операционная прибыль,-117.75957719792086,-369.4907377802349,133.9715833843932
2025-11-01,Корпоративный_университет,операционная прибыль,238.2744847258208,-14.459776078286268,491.0087455299279
2025-11-01,"Обьединение_""Дивизион_Сеть""",операционная прибыль,-3645.651811066649,-4090.1669975949017,-3201.136624538397
2025-11-01,Сервисная_Фабрика,операционная прибыль,-2409.6963908546054,-2675.706722371704,-2143.686059337507
2025-11-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",операционная прибыль,-76.96273555832536,-433.75313132854535,279.8276602118947
2025-12-01,Дивизион_по_корпоративному_бизнесу,операционная прибыль,7483.31880298395,7221.251930767055,7745.385675200846
2025-12-01,Дивизион_по_розничному_бизнесу,операционная прибыль,12535.825016260696,12232.045547864196,12839.604484657191
2025-12-01,Дивизион_информационных_технологий,операционная прибыль,9.885540008123726,-260.950320335151,280.7214003513984
2025-12-01,Дирекция_управления_проектами_(ДУП),операционная прибыль,74.68662844863573,-177.32993826365615,326.70319516092763
2025-12-01,Дирекция_телеком-комплектации,операционная прибыль,-114.97687957510465,-366.7533910946254,136.79963194441612
2025-12-01,Корпоративный_университет,операционная прибыль,258.3500563578708,5.552995323800076,511.1471173919416
2025-12-01,"Обьединение_""Дивизион_Сеть""",операционная прибыль,-3437.4242110146283,-3927.98986614532,-2946.858555883937
2025-12-01,Сервисная_Фабрика,операционная прибыль,-2561.549455682827,-2831.540554987433,-2291.558356378221
2025-12-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",операционная прибыль,138.49182317709048,-241.48053760173423,518.4641839559152
2026-01-01,Дивизион_по_корпоративному_бизнесу,операционная прибыль,4992.507970473556,4712.113522633279,5272.902418313834
2026-01-01,Дивизион_по_розничному_бизнесу,операционная прибыль,11737.122664090291,11420.33590010059,12053.909428079996
2026-01-01,Дивизион_информационных_технологий,операционная прибыль,-900.4925356535956,-1175.0593113457476,-625.9257599614436
2026-01-01,Дирекция_управления_проектами_(ДУП),операционная прибыль,-82.14911428821337,-334.17629896282585,169.87807038639914
2026-01-01,Дирекция_телеком-комплектации,операционная прибыль,-202.0272183785443,-453.86409479476526,49.80965803767669
2026-01-01,Корпоративный_университет,операционная прибыль,-86.15555031952245,-338.8080192833384,166.4969186442935
